movieId,actorId,character
15216,453799,John Deering
15216,675113,Hugh Kenyon
15216,524306,Richard Stanton
15216,551222,Butler
15216,250366,Simpson
15217,111612,Adrien St. Clair
15218,639527,Thunder Lowden
15218,919999,Jerry Davis
15218,605895,Tom Dover
15218,761866,Ole
15218,828362,Baptiste Tudor
15220,540575,Mack McGregor
15220,1209625,Bullet
15220,925750,Captain Atwood
15221,562866,Reed Andrews
15221,152260,Dick Trayle
15222,311413,Querulin und Fürst
15222,835711,Julian
15222,686783,Der alte Diener
15222,324317,Der junge Dichter
15222,299833,Nervenarzt
15224,868458,Captain James Hook
15224,19419,Nana the Dog
15225,418079,Alexis Zarewitsch
15225,417837,Zar Peter der Große
15225,324553,Minister Menschikoff
15226,930656,Judge
15226,398300,Bob Winton
15226,571961,Fred Mason
15226,98424,Jefferson Williams
15226,564691,Deputy Sheriff
15226,179131,Benny
15227,601219,Gyp Doyle
15227,478942,Kingsley
15227,640654,Spike Lorel
15227,89162,Dr. Wills
15229,727529,Charles Crosby Jr.
15229,576762,Jack Malone
15229,828898,James P. Malone
15229,269493,Capt. Clarke
15231,232249,Pierre
15231,153235,Son fils
15231,201733,Roland
15232,100270,Pierrot
15232,153432,Le grand-père
15232,739475,
15233,89002,Per Olof Berg
15233,526398,August
15234,60968,Jeff Kerr aka The Fox
15234,607273,Jim Hartley
15234,14894,Bob Hartley
15234,566501,Pascale
15235,106785,Gov. Cabbot
15235,358029,Pierre du Charme
15235,203407,James Malvern
15235,589494,Brom Jones
15237,680376,Richard Townsend
15237,562866,Bill Matthews
15237,764346,Bill Presbey
15237,556769,The Wolf
15238,558918,Gordon
15238,404431,Bob Marston
15238,496470,Gale Preston
15238,377878,Rog Harvey
15238,353790,Joe Tracey
15239,363218,Hugh KildairGilbert Kildair
15239,341586,Martel aka The Rat
15241,252513,Polyteekkari Kalle Rask
15241,511878,Zeus jumalten hallitsija
15243,485851,Lionel Hazard
15243,394322,Ramon Guitterez
15243,572133,Lorenzo
15243,709047,Hairy Joe
15243,1035737,Mexican Rat
15246,607273,Chick Andrews
15246,21139,Flush Dyer
15246,571186,Amos Holman
15246,568316,Skeeter
15246,877746,Sam
15247,750294,Graf Rynon
15247,274034,Marquis de Monroir
15248,524306,James Presbury
15248,562866,Dr. Donald Keith
15248,920607,General Lemuel Sidall
15248,926103,Jack Prescott
15248,389043,Seth Kehr
15248,204547,Attorney Ellison
15249,1230,Robert Casson
15249,136886,Kenneth Bellwood
15250,285831,
15250,1129390,Tim
15250,172559,Pat
15250,639527,
15250,332517,
15251,60715,Le Prince Raoul
15251,77785,Monsieur Juillard
15252,105501,Reitor
15252,239069,Daniel
15252,1372538,Pedro
15253,417837,Nerone
15254,863505,David Danton
15254,265490,Jack Grant
15254,567224,Carl Grant
15254,524306,Hudford
15254,220000,The Champion
15254,201660,Jimmy Danton
15255,69373,The Uncle
15255,52217,Mario The Boy
15255,594044,Bianchi The Father
15257,560367,Ragged Robin
15258,848211,kreivi Carolus Örn
15258,1024666,Carl Örn Hedvig ja Carolus Örnin poika
15259,671411,Spike Talley
15259,523246,Don Counsell
15259,203383,Ernest Riever
15259,416558,Pendleton Broome
15259,85559,Keesing
15260,167760,
15260,213151,
15260,566501,
15261,932912,Bill Dillon
15261,290274,Hawk Morton
15261,640414,John Taylor
15261,445920,Mr. Harper
15263,570297,Martin Wall
15263,219666,Dick Minot
15263,827385,Spencer Meyrick
15263,42552,Lord Harrowby
15264,141579,
15265,55797,Jerry Warner
15265,616729,Christopher Skinner
15266,581280,Speed Creswell
15266,320681,Dad Creswell
15266,180679,David Brierly
15266,639527,Creswells valet
15266,170783,Mr. Jackson
15267,384944,Jim Selbee
15267,358029,Gordon Kent
15267,111612,Marchmont
15267,666835,William Southern
15268,3895,Jean Leonnec
15268,193005,Mayor Hugo Leonnec
15268,507568,DAgut
15270,194988,Craig Burnett
15270,619261,John Leslie
15270,534255,Samuel Du Prez
15270,822074,James Dunbar
15270,509,Jean Gagnon
15270,123579,Leyton Carter
15271,719686,James Benson
15271,2311,Hugo Cady
15271,106785,Hobart Richards
15272,89524,Paul Granville
15272,168595,Count Adrian de Roche
15273,649563,Felipe
15273,1257954,Inspector Candela
15273,56667,Sastre
15274,221488,Randolph ParkerThe Riddle Rider
15274,668514,Victor Raymond
15275,874124,Dan Burke
15275,316995,Bud Watkins
15275,865178,Plug Hanks
15275,571770,Geentleman Jim Slade
15276,354878,Johnny aka Information Kid
15276,178049,Henry the Rat
15276,112898,Gen. Jeff
15277,368898,
15277,674741,
15277,109669,
15277,70791,
15277,750322,
15277,587219,
15278,398300,Buck Ridgeway
15278,287260,Simon Hanley
15278,576055,Steve Pelton
15279,316995,Bud Watkins
15279,551222,The Spider
15280,540575,Hoss Martin
15280,136967,
15280,163417,
15281,511100,John Marshall
15281,797094,Trav Williams
15281,764346,Babe Davis
15282,71888,Sheriff
15282,740480,Buddy Roberts
15282,725587,Hawk Andrews
15282,725069,Red Turner
15282,227022,Sam Morgan
15282,511966,Poker Dick
15283,3424,
15284,497200,John McFarlane
15284,2503,Big Bill Benson
15284,201660,Little Bill
15284,531962,Malcolm Gregory
15284,353790,Red Burley
15285,610268,John Rogens
15285,330049,Cyler Bryson
15286,318105,Carlos Brent
15286,587534,Clifton Venable
15286,796900,Felipe Varillo
15287,594283,Ned Davis
15287,568984,Scotty MacPherson
15287,203274,Tex Cole
15289,1635,Tito Melema
15289,172903,Carlo Bucellini
15290,128954,Christian
15290,820821,André du Vallois
15291,713958,Nolan
15291,740480,Buddy Benson
15291,861703,Dick Ross
15291,725587,Jack Wells
15291,221900,Tubby
15292,164003,
15293,95814,Peter Marineaux
15293,872476,Joohn Tralee
15293,7221,Ben Corcoran
15295,680434,Fred
15295,739182,Nutty
15295,285391,The Kid
15295,822623,Whelks
15296,1442720,
15297,366457,
15297,156173,
15297,752888,
15299,194988,Don Luis
15299,884388,Don Alonzo Castro
15299,215968,Casimiro
15300,14680,John Traill
15300,202559,Landlord
15301,586664,
15301,463599,Jonen
15301,408348,
15301,6512753,
15301,590777,
15302,330390,Stephen Winslow
15302,529313,David Waring
15302,842085,Bob Stanley
15302,625346,Mr. Stanley
15305,316995,Clarence Elwood Butts
15305,868456,Jonathan Butts
15305,294058,Square Deal McKenzie
15307,409539,Miracle-maker
15307,124321,
15307,328964,
15308,902980,
15308,18437,Bobby Ribby
15308,624601,Micky
15308,7207,Seine Hoheit der Prinz
15309,667546,Henry Garrick
15309,280766,Fred Holme
15310,798130,Sir Oliver Tressilian
15310,400763,Lionel Tressilian
15310,891,Captain Jasper Leigh
15311,181416,George Whiggam
15311,526795,Roland Farwell Francis
15311,146185,John McNab
15312,639545,John Carlton
15313,456804,Robert Andrews
15314,358020,Breezy
15314,18273,Sonny
15314,601596,John Steele
15315,529314,Mathewson Sr.
15315,369035,Mathewson Jr. aka Pete Owens
15315,877746,Romeo
15315,478768,Sheriff Fowler
15315,134831,Luke Strong
15316,370564,Sen Yan
15316,713495,Lutan Singh
15316,529062,High Priest
15316,55251,Prince Huo Sang
15316,184426,Li Chang
15316,125227,O Ming
15316,629516,Wun Li
15317,272360,Richard Dunbar
15317,206751,Jim Allison
15317,60968,Bull Hawkins
15317,163933,Stump Joe
15317,212245,Detective
15317,256331,Jack Forbes>
15318,85877,Sheik Hanan
15318,743099,Harold Westcott
15318,906962,Abdallah
15318,505401,Yusef
15318,1042132,Apollo
15319,562866,Barry Craven
15319,449908,Said
15319,335864,Kunwar Singh
15320,211191,Fernand an Apache
15320,330265,Raoul Grammont - Minister of the Interior
15320,579663,Georges de Croy His Secretary
15323,872195,Saul
15323,76464,David
15324,36,ProjectionistSherlock Jr.
15324,444172,The Girls FatherMan on Film Screen
15324,175068,The Hired ManThe Butler
15325,847068,
15325,1436066,
15325,847050,
15325,590777,Private detective
15325,408348,
15325,463599,
15326,2002735,Zhou Yu Sho
15328,38884,Isadore Burke
15328,168595,Dangerous Dan McGrew
15328,549385,Jim Lous Husband
15330,868458,Andrew Lackaday
15330,134383,Horatio Bakkus
15331,531759,Pete
15331,271503,Dave Taylor
15331,201660,Sonny Taylor
15331,891,Joe Standish
15331,57890,Old Bill
15332,571205,Jack
15332,582452,Phil
15332,917837,Stepfather
15333,353790,Dick Blackwell
15333,861000,Jack Taylor
15333,930657,Dad Warner - Postmaster
15333,372202,Laddie Warner
15334,798130,Perry Jordan
15335,2311,Native Chief
15335,228715,Alan Croft
15335,378555,Hugh Rochedale
15336,175067,Bates
15336,579663,Arthur Merrill
15336,619261,Brock Farley
15336,380965,Dr. Eustace
15337,940437,Palomino
15337,286594,Gallito
15337,392059,Cavallo
15338,269396,David Brant
15338,92900,John Brant
15339,585931,Prince Seti
15339,1621716,Poet Ana
15340,604720,Slim Kid
15340,907885,Johnny Calkins
15340,837965,Larry Calkins
15340,629589,Todd Calkins
15340,567224,Jerome Keefe
15344,666538,Bob Norton a Texas Ranger
15344,78340,Jack Barton
15344,396662,Buck Bailey
15344,743885,Arizona Pete
15344,713135,Flora Barton
15344,311274,Tom Lathrop
15344,139356,Doctor
15346,318105,Eugene Curry
15346,619261,Herrick Appleton
15347,208657,Simeon Peake
15347,101071,Pervus DeJong
15347,528908,Dirk DeJong
15348,175067,Nathan
15348,619261,Peter Marsh
15348,168595,Daniel Rankin
15348,176971,Mr. Brown
15349,478942,Daniel Farr
15349,7220,Harrison Peters
15349,800890,Hector Colbert
15350,128954,John Duane
15350,363218,Jimmie York
15350,907885,Wilbur Brown
15351,308460,Makler Hirsch Ehrenthal
15351,105970,Anton Wohlfahrt
15351,333675,Veitel Itzig
15351,519765,Freiherr von Rothensattel
15352,2161,Demetrius
15352,65598,Theseus
15352,67033,
15353,529313,Raoul Le Breton
15353,569747,Captain Jean Duval
15355,385686,Blue Streak Billings
15355,106785,Chuck Brady
15355,725173,Jud Skerrit
15357,907885,Johnnie Gains
15357,830769,Thomas Gains
15357,456135,Jim Fuller
15358,792514,Horace Fleming
15358,223296,Douglas Kenyon
15358,913094,Oliver Blair
15359,219660,Splinters Wood aka Barney Davis
15359,219666,Jimmy Wood
15359,177599,Walter Berg
15359,89162,John K. Walker
15360,73472,Wladimir Petrowitsch Ssanin
15361,17893,Factory Foreman
15361,795500,Police Spy
15361,327150,Worker
15361,412045,Chief of Police
15362,913341,John Warding
15362,590205,Horace Gibbs
15362,875983,John Benton
15363,254826,Sten Stensson Stéen
15363,401623,Sten Månsson
15363,39377,Jonas Urman
15363,919775,Per Urman
15363,2158,Löfman
15364,137173,Josef Le Baron
15364,848234,Dave Allen
15364,532349,James Pendroy
15364,789632,Robbins
15364,447043,Detective Artemus Doolittle
15366,686783,
15366,443483,
15366,313447,
15367,613576,Lewis Johnson
15367,358349,Linspecteur Coursan
15369,174720,Chapman Hoggins
15369,712660,The Eel Miles Manning
15369,204547,John Norton
15369,372872,Brooks Waters
15369,401405,Sterling Mann
15370,729991,Olaf Swensen
15370,764346,Brute Morgan
15370,203527,Rennert (First Mate mutineer)
15370,531759,Con Mullaney
15370,149477,The Duke
15371,603875,Alan Holt
15371,694362,Drakma
15371,938464,Kurder
15372,769477,Jim Walenn
15372,228715,Larry Darrant
15372,832011,Keith Darrant
15372,551222,The Stranger
15373,666835,The Husband
15373,206145,The Brute
15373,167830,The Man
15374,764346,Jim Carlson
15374,341503,Ted Weller
15374,534255,Dan Weller
15375,489127,Jacob Blide teolog
15375,840910,Baron Brusenhielm
15375,252518,Karl Oscar hans son student
15375,675574,Tobias Bruce informator
15375,356633,Jan arrendator
15375,137327,Gunnar Storm latinare
15379,829795,Hugh Brent
15379,98376,John Brent
15379,398446,Henry Crawley
15381,807238,Dick Fenlow
15381,221488,Happy Hobo
15381,400611,Collie King
15381,421244,Silent Saunders
15381,174101,Constable Hicks
15382,285443,Captain Regan
15382,404431,Bob Sinclair
15382,352383,Charles Stafford
15382,868456,Lionel Sinclair
15382,582452,Edwin Sinclair
15383,496470,
15383,48853,
15383,149974,
15385,163933,
15385,265490,Chester Carlton
15385,330049,Marston
15385,204547,John Carlton
15385,830769,
15385,917837,
15386,172903,Emmet Carr
15386,334581,Adolph Tevis
15388,2154,
15388,367111,
15388,1901823,
15389,81361,Sheriff
15389,594291,Dave Deering
15389,1209936,Tony
15389,2046145,Duke
15389,51628,Dan Angus
15391,940617,Buck Simpson
15391,610268,Jack ODay
15391,926386,Henry ODay
15391,824885,Edgar Venable
15391,209321,Luther Candle
15392,391839,Shorty
15392,733943,Barry Compton
15392,571205,Billy Brainherd
15392,692809,Donaldson
15393,894468,Erdmann
15393,61682,Lorfeuil
15393,1208854,Roger Durand
15393,593394,Prince de Mesnevil
15394,285202,Richard Crick
15394,619261,Angel Clare
15394,392059,Alexander \Alec\ DUrberville
15394,269493,John Durbeyfield
15395,2161,
15395,266234,
15395,478151,
15395,1915984,
15396,362501,Taegar - Ingenieur
15396,653288,Graf Daniloff
15396,688480,Frank Bondy - Ingenieur
15396,352036,Graf Menschikeff
15397,902226,John Hemmingway
15397,329467,Charlie Abbey
15397,170969,Uncle Walter
15398,907281,Sheriff
15398,265490,
15398,724586,
15398,743704,
15399,172903,Maurice Blake
15399,319257,Noel Jardine
15400,1196,The Thief of Bagdad
15400,250366,The Thiefs Evil Associate
15400,67634,The Holy Man
15401,111612,Harry Occleve
15401,835738,Huggo Occleve
15401,515739,Reverend Aubyn
15402,354878,Bobby Bleedon
15402,7220,Whitney Duane
15402,254457,Gordon Duane
15403,79490,Joe Anargas
15403,62828,Bob Kane
15403,13149,Matt Carney
15403,820821,Monahan
15404,122652,Harry Rollins
15404,101071,Captain Manning
15404,235848,David Rollins
15405,16771,Chapman Griswold
15405,854414,John Dawson
15405,106785,Henry Dawson
15405,589494,Bob Dawson
15406,9332411,James Harmon
15406,605895,Bob Raymond
15406,478890,Wolf Raymond
15406,827029,Rajah
15406,519549,Hakim
15408,507568,Vassili
15408,619261,Paul Verdayne
15408,820821,The King
15408,716318,Sir Charles Verdayne
15408,392059,Petrovich
15409,168595,Edmund Lamont
15410,178049,Travel
15410,822477,Boston Blackie
15410,98376,Warden
15412,930656,The Oil Representative
15412,932912,Lightning Bill
15412,682024,Lew Simons
15412,865178,Davey Jones
15412,576055,Hank Callahan
15412,516930,Mark Jennings
15413,3895,Juan Ricardo
15413,597995,Pedro the Fox (Gueritas husband)
15413,531962,Capt. Rodrigo de Castelar
15415,636199,Don Victoriano Fuestes
15415,603875,The Wildcat
15415,638566,El Pezuño)
15415,131452,Don Ramon
15416,2503,Tiger Thompson
15416,227022,Jim Morley
15416,724586,Bull Dorgan
15416,727535,Charlie Wong
15417,295606,Asmund Nordheia
15417,369904,Halvor en rik gårdmannsønn
15417,639036,Skolemesteren
15417,594771,Per
15419,340807,Rugby Blood
15419,712660,Aldon Farwell
15419,57890,Henry Smith
15419,602905,Hiram - the Sheriff
15420,378225,Aubrey Allington
15420,786782,George Maitland
15421,601698,Hansen
15421,380965,Boris
15421,453059,Charles G. Hammond
15422,604720,Hurricane
15422,676473,Tornado
15422,875983,Ross Travers
15422,250366,Pewee
15422,840078,Gorilla
15423,265490,Halee Garrison
15423,254457,Ernest Leeds
15423,453059,Leeds Friend
15424,292537,Lawrence Hallor
15424,270245,Shrimp
15424,919966,John Hamilton
15424,378829,Dad Clark
15425,684208,
15426,272138,Kaiser Franz Josef
15426,953684,Prinz Rudolf
15426,74029,
15427,529318,
15427,607626,
15427,828421,
15427,624752,
15427,125775,
15428,674741,Jack Foster
15428,576055,Red Sampsonn
15428,697825,William Conway
15428,139356,Sheriff Ted Clark
15429,926103,Teddy Hamilton
15429,223296,Peter Noyes
15429,562866,Monte Covington
15429,383199,Chick Warren
15430,193793,Sgt. Bob Steele posing as Lightning Brady
15430,275941,Dr. Deering aka The Black Hawk
15430,245802,Sheriff Mackhart
15430,38884,Mackharts Deputy
15430,71849,Bob Murtison
15433,478942,King Garnet
15433,889511,William Silver
15433,644728,James Martin
15434,436013,Tattar-Ante
15434,383856,Niklason
15434,75123,Sten Gummesson
15435,594291,Tom Steele
15435,193005,Benjamin Brewster
15435,204724,Pete HighleyFrancis Earle
15435,232592,Chet Conners
15436,321934,Andy Owens
15436,1651,Tony Winterslip
15436,368748,The Old Man
15437,668391,Jake Leighton
15437,330265,Frank Parry
15437,449908,Harry Boutelle
15437,354313,Gilbert Morse
15438,792514,Warren Carr
15438,694080,Howard Bronson
15439,913341,Joseph Merrill
15439,2143,Glenn Collins
15439,453059,Larry Donovan
15439,69373,Timothy Perrin
15440,1442720,
15440,594365,
15440,1441399,
15440,1284549,
15442,180975,James Sheridan Sr.
15442,352383,Bibbs Sheridan
15442,372487,Roscoe Sheridan
15442,902226,James Sheridan Jr.
15443,801034,James Pettison
15443,2183,John Reeves
15443,392067,William Hart
15443,397908,Henry Sloane
15443,164957,George Blair
15443,172903,Chester Reeves
15445,252475,Curious boy
15445,14363,Count Casimir Lewenstierna
15445,252472,Count Hans Lewestierna
15445,116327,Karlsson
15446,228715,Douglas Albright
15446,569747,Larry Trent
15447,283555,Paul Gin Patterson
15447,47534,Fred Morgan
15447,938464,Jan Boomer
15448,926103,Tom Gregory
15448,709540,Morris Sands
15448,178049,Joe Dugan
15449,179789,Wapita
15449,891,Jean Scholast
15449,235848,George Le Quintrec
15449,738366,Armand Le Quintrec
15450,400763,Robert Ardis
15450,507635,Joe Ardis
15451,807580,Colonel Carrington
15451,514250,John Dearsley
15451,814226,Kenneth Carrington
15453,519559,Colonel Macon
15453,427659,Donnegan
15453,170969,Aces
15453,795884,Lord Nick
15454,571205,Harvey Swope
15454,582452,Lem Darley
15454,524306,Old Jim Darley
15454,947068,Bob Darley
15455,392059,Henri de Greve
15455,822074,Richard Dowling
15455,710233,Teddy Vannas son
15455,92780,Bill Connors theatrical manager
15457,700799,John Royale
15457,709066,Robert Quane
15457,294165,John Drake
15458,476539,
15458,374314,
15458,73472,
15458,858165,
15460,730109,Comte Hubert de Saint-Affremond
15461,363218,David Kent
15461,208659,Ricardo Ruiz
15461,480156,Ricardos Valet
15462,674741,The Stranger
15462,496470,Colonel Webster
15463,680376,Elton Marbridge
15463,448696,Bertram Winthrope
15463,190276,Tom Powers
15464,694080,Norman Wright
15464,7221,Josiah Wright
15464,445516,Jack Banton
15465,528908,Marvin
15465,872476,John Boule
15465,513103,Luigi
15465,181251,Giuseppe
15467,392442,Adam Larey
15467,1935,Dismukes
15467,410271,Mr. Roderick Virey
15468,668927,Bates
15468,456804,George Moreland
15468,657874,Percy
15468,767395,Jim
15470,402489,Sandy Walton
15470,912486,Jim Loraine
15470,605895,Bill Baxter
15470,564691,Henchman Bush McGraw
15470,723423,Jerry Hawkins
15470,512796,Sheriff Rufe Matlock
15471,45733,Gen. Warren
15471,28823,Arthur Warren
15471,529318,Lt. Burton
15471,460920,Pap
15471,877045,Danny
15472,328635,Wong
15472,605895,David Benton
15472,478890,Joe Hampton
15472,827029,Woo Fong
15472,761866,Hans Skol
15472,350628,Steve
15472,639527,Chief of Police
15473,752465,
15473,588443,John Cowles
15473,651627,Gordon Orme
15473,395401,Auberry
15474,859,
15475,378555,William Randall
15475,2311,Thomas Mowry
15475,7221,John Keane
15475,125775,Robert Stover
15475,659947,Monsieur La Rue
15476,203300,Isadore Solomon
15476,1935,Icabod Whitson
15478,402824,Guy Plummer
15478,868458,Rev. Adrian Plummer
15478,269493,Charles Chew
15479,330049,Leonard Pearson
15479,427659,Larry Campbell
15479,366742,James Evart
15479,512796,Lem Pearson
15479,531759,Chuck Campbell
15480,1295974,Pete Helens Dog
15480,267916,Jack Caldwell
15480,179789,Santag
15480,877746,Luke Mosby
15480,942611,Dick Sterling
15481,398300,Bart Tullison
15481,330577,Jefferson Bradshaw
15481,109669,Sheriff Malloy
15482,567225,Tom Conway
15482,366002,Jack Nelson
15482,597995,Henry McLean
15483,515250,
15483,496470,
15483,428268,
15483,427342,
15483,534252,
15483,92780,
15486,549385,Count Michael
15486,571770,Dr. Godfrey Luke
15486,313478,Grishka
15486,797094,Rogojin
15487,101071,Lawrence Knight Patches
15487,292537,Phil Acton
15488,255420,Spike
15488,98424,The Whipping Boss
15488,680376,Jim
15488,569645,Livingston
15488,400763,Dick Forrest
15490,580961,Craig Stephenson
15490,165134,Lagdon Van Kreel
15490,493073,RobertGordon
15491,363218,White Man
15491,519227,The River Thief
15491,22,Lady Andreas Brother
15492,853604,Vantine Morley
15492,211191,Gonzalo Montrez
15492,528908,Douglas Morley
15493,111612,Robin Field
15493,896109,Louis Chadwick
15493,408172,Mr. Brent
15494,180981,Peter Van Gore
15494,101071,Grant Van Gore
15494,177599,Spencer Van Gore
15495,218787,Robert Borden
15495,123644,Albert Arnault
15495,206765,Maurice Granger
15495,24,Daniel
15495,895798,Dr. Juvenal
15496,445516,Larry Fields
15496,2311,Harrison Fields
15496,867469,John Rogers
15496,599781,Alexander Waugh
15496,741852,Steve Bowman
15497,832011,John Emerson
15497,597995,Grandpa Sutton
15498,562866,John Woolfolk
15498,827509,Paul Halvard
15498,207637,Litchfield Stope
15499,822477,Carl Graham
15499,330265,John Warriner
15500,528908,Lynn Talbot
15500,607174,Clinton (1870 prologue)
15500,907885,William (1870 prologue)
15500,919624,Robert (1897 prologue)
15500,354878,Richard (1897 prologue
15501,47534,Jim Devereaux
15501,427659,Perry Blair
15501,372487,Jack Hamilton
15503,601596,Bob Hanford
15503,59499,Count Ricardo Venino
15503,828898,Thomas Green
15504,318105,Gerald Stanley
15504,56754,Lord Rothstein
15505,940617,Bob Hunter
15505,242139,Alan Gray
15505,320681,John MacLeod
15505,174101,Grimwood Means
15505,147692,Henry Allardyce
15506,908797,George Ransdell
15506,514707,Rev. Hillburn
15506,104756,Her Son - as a boy
15506,495285,Her Son - as an adult
15507,562866,Fred Masters
15507,168595,George MontgomeryGeorge Wayne
15507,910400,Prosecuting Attorney
15508,111612,David ComptonDavid Anson-Pond
15509,187863,Amos Snivens
15509,265490,Billy
15509,722386,Johnny Doon
15509,926103,Harvey Boyd
15509,907281,Judge Weatherfax
15510,444641,Jonathan Swift
15510,292537,Captain Joe Cradlebow
15511,835854,Munro Clay
15511,572142,Brian Owen
15511,923537,Ray Seaton
15511,215590,Jim Beverley
15511,923143,Barry Seaton
15511,855150,Jimmy Foster
15512,641776,Fred Hopper
15512,889511,Clifford Ramsay
15512,940437,Mr. Lawson
15513,302802,
15514,401405,Jack Morrell
15514,533764,Dudley Ainsworth
15514,923657,Leopoldo
15515,589596,Robert Morton
15515,488285,Richard Morton
15515,519227,Pablo del Gardo
15515,770844,Rodolfo Emanon
15515,131452,Estaban
15516,1129390,Dick Vegas
15516,402489,Don Verdugo
15516,507658,Pedro Ramirez
15516,265289,José T. Vegas
15516,377878,Ramón García
15517,777363,Leibke
15517,73472,The Count
15517,293122,The Rabbi
15517,324501,
15517,3942700,
15518,362361,Charles the Bold Duke of Burgundy
15518,88476,King Louis XI of France
15518,33446,Bishop La Balue
15519,55797,Pritchett Spence
15519,57890,Uncle Eph
15520,942229,Brookie
15520,621416,Lochinvar
15520,916089,Musgrave
15520,948673,Johnstone
15520,56730,Alick Johnstone
15521,71992,Montgomery Breck
15521,532956,Tom Powers
15526,479375,
15526,511729,Max Graf von Pompadour
15526,121112,
15526,844227,Zirkusdirektor
15526,3927613,
15526,291854,
15527,313447,
15528,76644,Veman
15528,377429,Sten Stark
15528,160385,Squire Berg
15528,595361,Sivert
15528,23603,Loft
15529,1281999,
15529,590911,
15529,945427,
15530,178961,Labbé Constantin
15530,836680,Paul de Lavardens
15530,486946,Jean Reynaud
15531,70221,Theo Hartwig Schriftsteller
15531,81288,Aribert Brant ihr Vater
15531,667310,Kriminalkommissar Krenke
15533,729099,Conde de Albrit
15533,478898,Pío Coronado
15536,562805,Cyrus Braidwood
15536,216263,Steve Randall
15536,314699,Lait Rodman
15536,507752,Bull McLeod
15536,14894,Eagle Eye
15537,174101,Martin Heath
15537,221488,Dan Harvey
15537,807238,Joe Deneen
15537,824700,Jim Heath
15537,695466,Gideon Trask
15538,221488,
15539,805527,Rance Revelle
15539,540575,Clem Wainwright
15539,512796,Martin Revelle
15539,651627,Ben Larrago
15540,740480,Bud Lavrie
15540,930239,Luke McLean
15540,725587,Gil Kruger
15540,639631,Strike Carney
15542,601962,David Sheldon
15542,891,Morgan
15542,369058,Raff
15543,712660,The Sweetheart
15543,930504,The Adventurer
15543,604384,The Father
15544,264502,Anthony Bond
15544,858977,Philip Bryce
15544,550195,Father
15544,105274,Tony Bond
15545,854414,John King
15545,665874,Richard Downing
15546,279508,David Morgan
15546,562197,James Morgan
15546,419228,Bob Munro
15547,875983,Jim Cronin
15547,62828,Russ Kane
15547,1195,Sandy
15547,410271,Peter Rendon
15548,620291,Military Detective Matsuzaki Toshio
15548,590911,Military Detective Takeda Saburô
15548,913829,Military Detective Yamakawa Mô
15548,411744,Military Detective Ômura Hayao
15550,71031,Maurice Deperre
15550,570006,Tim Reagan
15550,597995,John Reagan
15550,416527,Picadilly Charlie
15550,668391,Jason Forbes
15565,511104,Foreman Slade
15565,861000,Bart Andrews
15565,546121,Sheriff
15565,142215,All Around Austin
15565,511066,Jim Dawson
15565,172559,Mike Selby
15567,607273,Hackamore Steve Ames
15568,403710,
15569,519227,Crawshay
15569,676473,Raffles the Amateur Cracksman
15569,260705,Capt. Bedford
15570,909648,Blaze Derringer
15570,208671,Count Birkhaff
15570,500212,Count Verensky
15572,926103,John Denis
15572,392442,Cliff Brant
15572,2311,Ivan Hurd
15572,853191,Gaspard St. Ives
15573,207637,Skipper
15574,318829,Tom Galloway
15574,125228,James Rand
15575,551222,
15575,42395,
15576,585931,The Panther
15576,858977,Gaston dHarcourt
15576,731699,Albert dHarcourt
15576,431730,Mario
15576,140050,Gaspard
15577,579663,Mr. Hazlitt
15577,73239,Maurice Mansfield
15577,336770,Dr. Dacer
15578,164003,Sheriff
15578,427659,Tom Long
15578,311274,Richard Barr
15578,590205,Sam Barr
15578,456645,John Wayne
15579,798130,Major John Craig
15586,158103,Rechtsanwalt Dr. Kürer
15586,466232,Fürst Erasmus von Hoheneck
15586,827905,Jasomirgott Stumper
15587,816289,Le banquier Horlasse
15587,380742,René Fréville
15587,637918,Martin
15588,124287,The Mining Engineer
15588,603096,
15588,67634,
15588,180679,
15588,290767,
15588,165134,
15589,523277,Danny Leeson
15589,62828,Norman Satterlee
15589,806565,Rufus Kempster
15591,262761,Sonny Lothbury
15591,694080,John Lothbury
15591,203406,Wallace Straker
15591,829397,Arthur Lothbury
15591,123579,Henry Porter
15593,853604,James Hamilton
15593,177886,Peter Ewing
15594,725587,Charlie Squirrel
15594,2503,Patrick Angus OToole
15594,524306,Col. Owen
15594,795884,Capt. Blake
15594,321934,Hal Owen
15596,267916,William Warren
15596,38884,Williams Servant
15596,85200,
15596,187863,
15597,312238,Sheriff
15597,861000,Tom Bailey
15597,1206946,Silver Toms Horse
15597,940617,Matt Hartigan
15598,247316,James Kurley
15598,330049,Det. Robert Bronson
15598,317257,Richard Hamilton
15598,532047,Charles Hamilton
15598,740351,Jusof
15599,2154,Dr. Lothar Reimers
15599,2161,Fritz Bellmann
15599,82101,Diplomat
15599,94766,Cellist Wolfgang Amadeus
15600,445229,Jim Carvel
15600,193354,Bush McTaggart
15600,725587,Pierre Eustach
15601,16411,
15601,308307,
15602,562805,Mark Randolph
15602,562866,Wayne Morgan
15602,888428,Gale Winthrop
15603,569645,Steve Redding
15603,221488,Rex Brandon
15603,807238,Aide to Redding
15604,294089,Clipper Jones
15604,398139,Jerry Logan
15604,507752,First Mate
15604,598902,Second Mate
15604,41410,Cook
15604,21025,Captain
15606,442068,Referee
15606,58191,Battling Bunyan
15606,132955,Jim Canby
15606,828547,Pierson
15608,1932,Tony Gillardi
15608,1635,Nick Di Silva
